,resultId,raceId,driverId,constructorId,grid,resultPosition,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId,raceYear,round,circuitId,raceName,raceDate,circuitRef,circuitName,circuitLocation,country,lat,lng,alt,driverRef,driverNumber,driverCode,forename,surname,driverDOB,driverNationality,constructorRef,constructorName,constructorNationality,status,pitStopNumber,pitStopLap,pitStopTime,pitStopDuration,pitStopMilliseconds,qualifyId,qualifyingPosition,q1,q2,q3
3072,22166,901,820,206,21,15,15,15,0.0,54,\N,\N,49,18,1:48.249,184.341,12,2014,2,2,Malaysian Grand Prix,2014-03-30,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,18,chilton,4,CHI,Max,Chilton,1991-04-21,British,marussia,Marussia,Russian,+2 Laps,3,41,17:20:31,27.828,27828,5902,21,2:04.388,\N,\N
3073,22167,901,817,9,5,\N,R,16,0.0,49,\N,\N,48,5,1:44.675,190.635,39,2014,2,2,Malaysian Grand Prix,2014-03-30,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,18,ricciardo,3,RIC,Daniel,Ricciardo,1989-07-01,Australian,red_bull,Red Bull,Austrian,Technical,1,12,16:25:46,24.709,24709,5886,5,1:58.913,2:00.147,2:00.541
3074,22167,901,817,9,5,\N,R,16,0.0,49,\N,\N,48,5,1:44.675,190.635,39,2014,2,2,Malaysian Grand Prix,2014-03-30,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,18,ricciardo,3,RIC,Daniel,Ricciardo,1989-07-01,Australian,red_bull,Red Bull,Austrian,Technical,2,28,16:54:45,24.775,24775,5886,5,1:58.913,2:00.147,2:00.541
3075,22167,901,817,9,5,\N,R,16,0.0,49,\N,\N,48,5,1:44.675,190.635,39,2014,2,2,Malaysian Grand Prix,2014-03-30,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,18,ricciardo,3,RIC,Daniel,Ricciardo,1989-07-01,Australian,red_bull,Red Bull,Austrian,Technical,3,40,17:16:28,1:49.329,109329,5886,5,1:58.913,2:00.147,2:00.541
3076,22167,901,817,9,5,\N,R,16,0.0,49,\N,\N,48,5,1:44.675,190.635,39,2014,2,2,Malaysian Grand Prix,2014-03-30,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,18,ricciardo,3,RIC,Daniel,Ricciardo,1989-07-01,Australian,red_bull,Red Bull,Austrian,Technical,4,42,17:22:17,34.697,34697,5886,5,1:58.913,2:00.147,2:00.541
3077,22167,901,817,9,5,\N,R,16,0.0,49,\N,\N,48,5,1:44.675,190.635,39,2014,2,2,Malaysian Grand Prix,2014-03-30,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,18,ricciardo,3,RIC,Daniel,Ricciardo,1989-07-01,Australian,red_bull,Red Bull,Austrian,Technical,5,44,17:26:23,34.480,34480,5886,5,1:58.913,2:00.147,2:00.541
3078,22168,901,821,15,12,\N,R,17,0.0,35,\N,\N,27,16,1:47.782,185.140,6,2014,2,2,Malaysian Grand Prix,2014-03-30,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,18,gutierrez,21,GUT,Esteban,Gutiérrez,1991-08-05,Mexican,sauber,Sauber,Swiss,Gearbox,1,10,16:22:33,29.420,29420,5893,12,2:01.134,2:02.369,\N
3079,22168,901,821,15,12,\N,R,17,0.0,35,\N,\N,27,16,1:47.782,185.140,6,2014,2,2,Malaysian Grand Prix,2014-03-30,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,18,gutierrez,21,GUT,Esteban,Gutiérrez,1991-08-05,Mexican,sauber,Sauber,Swiss,Gearbox,2,23,16:46:42,26.325,26325,5893,12,2:01.134,2:02.369,\N
3080,22169,901,16,15,17,\N,R,18,0.0,32,\N,\N,27,17,1:48.040,184.698,10,2014,2,2,Malaysian Grand Prix,2014-03-30,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,18,sutil,99,SUT,Adrian,Sutil,1983-01-11,German,sauber,Sauber,Swiss,Electrical,1,11,16:24:25,25.998,25998,5899,18,2:02.131,\N,\N
3081,22169,901,16,15,17,\N,R,18,0.0,32,\N,\N,27,17,1:48.040,184.698,10,2014,2,2,Malaysian Grand Prix,2014-03-30,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,18,sutil,99,SUT,Adrian,Sutil,1983-01-11,German,sauber,Sauber,Swiss,Electrical,2,24,16:48:28,25.493,25493,5899,18,2:02.131,\N,\N
3082,22170,901,818,5,9,\N,R,19,0.0,18,\N,\N,4,19,1:48.527,183.869,131,2014,2,2,Malaysian Grand Prix,2014-03-30,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,18,vergne,25,VER,Jean-Éric,Vergne,1990-04-25,French,toro_rosso,Toro Rosso,Italian,Power Unit,1,2,16:07:55,45.629,45629,5890,9,2:01.689,2:02.096,2:03.078
3083,22170,901,818,5,9,\N,R,19,0.0,18,\N,\N,4,19,1:48.527,183.869,131,2014,2,2,Malaysian Grand Prix,2014-03-30,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,18,vergne,25,VER,Jean-Éric,Vergne,1990-04-25,French,toro_rosso,Toro Rosso,Italian,Power Unit,2,17,16:36:11,26.598,26598,5890,9,2:01.689,2:02.096,2:03.078
3084,22171,901,824,206,19,\N,R,20,0.0,8,\N,\N,4,21,1:51.473,179.010,23,2014,2,2,Malaysian Grand Prix,2014-03-30,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,18,jules_bianchi,17,BIA,Jules,Bianchi,1989-08-03,French,marussia,Marussia,Russian,Brakes,1,1,16:07:01,52.836,52836,5900,19,2:02.702,\N,\N
3085,22174,902,1,131,2,1,1,1,25.0,57,1:39:42.743,5982743,49,2,1:37.108,200.634,1,2014,3,3,Bahrain Grand Prix,2014-04-06,bahrain,Bahrain International Circuit,Sakhir,Bahrain,26.0325,50.5106,7,hamilton,44,HAM,Lewis,Hamilton,1985-01-07,British,mercedes,Mercedes,German,Finished,1,19,18:36:24,24.687,24687,5905,2,1:35.323,1:33.872,1:33.464
3086,22174,902,1,131,2,1,1,1,25.0,57,1:39:42.743,5982743,49,2,1:37.108,200.634,1,2014,3,3,Bahrain Grand Prix,2014-04-06,bahrain,Bahrain International Circuit,Sakhir,Bahrain,26.0325,50.5106,7,hamilton,44,HAM,Lewis,Hamilton,1985-01-07,British,mercedes,Mercedes,German,Finished,2,41,19:13:29,25.146,25146,5905,2,1:35.323,1:33.872,1:33.464
3087,22175,902,3,131,1,2,2,2,18.0,57,+1.085,5983828,49,1,1:37.020,200.816,1,2014,3,3,Bahrain Grand Prix,2014-04-06,bahrain,Bahrain International Circuit,Sakhir,Bahrain,26.0325,50.5106,7,rosberg,6,ROS,Nico,Rosberg,1985-06-27,German,mercedes,Mercedes,German,Finished,1,21,18:39:48,24.851,24851,5904,1,1:35.439,1:33.708,1:33.185
3088,22175,902,3,131,1,2,2,2,18.0,57,+1.085,5983828,49,1,1:37.020,200.816,1,2014,3,3,Bahrain Grand Prix,2014-04-06,bahrain,Bahrain International Circuit,Sakhir,Bahrain,26.0325,50.5106,7,rosberg,6,ROS,Nico,Rosberg,1985-06-27,German,mercedes,Mercedes,German,Finished,2,41,19:13:42,24.907,24907,5904,1,1:35.439,1:33.708,1:33.185
3089,22176,902,815,10,4,3,3,3,15.0,57,+24.067,6006810,36,7,1:39.320,196.165,1,2014,3,3,Bahrain Grand Prix,2014-04-06,bahrain,Bahrain International Circuit,Sakhir,Bahrain,26.0325,50.5106,7,perez,11,PER,Sergio,Pérez,1990-01-26,Mexican,force_india,Force India,Indian,Finished,1,16,18:31:38,24.697,24697,5908,5,1:34.998,1:34.747,1:34.346
3090,22176,902,815,10,4,3,3,3,15.0,57,+24.067,6006810,36,7,1:39.320,196.165,1,2014,3,3,Bahrain Grand Prix,2014-04-06,bahrain,Bahrain International Circuit,Sakhir,Bahrain,26.0325,50.5106,7,perez,11,PER,Sergio,Pérez,1990-01-26,Mexican,force_india,Force India,Indian,Finished,2,34,19:02:23,24.737,24737,5908,5,1:34.998,1:34.747,1:34.346
3091,22177,902,817,9,13,4,4,4,12.0,57,+24.489,6007232,38,4,1:39.269,196.266,1,2014,3,3,Bahrain Grand Prix,2014-04-06,bahrain,Bahrain International Circuit,Sakhir,Bahrain,26.0325,50.5106,7,ricciardo,3,RIC,Daniel,Ricciardo,1989-07-01,Australian,red_bull,Red Bull,Austrian,Finished,1,18,18:35:12,24.706,24706,5906,3,1:36.220,1:34.592,1:34.051
3092,22177,902,817,9,13,4,4,4,12.0,57,+24.489,6007232,38,4,1:39.269,196.266,1,2014,3,3,Bahrain Grand Prix,2014-04-06,bahrain,Bahrain International Circuit,Sakhir,Bahrain,26.0325,50.5106,7,ricciardo,3,RIC,Daniel,Ricciardo,1989-07-01,Australian,red_bull,Red Bull,Austrian,Finished,2,35,19:04:23,24.816,24816,5906,3,1:36.220,1:34.592,1:34.051
3093,22178,902,807,10,11,5,5,5,10.0,57,+28.654,6011397,37,3,1:38.785,197.228,1,2014,3,3,Bahrain Grand Prix,2014-04-06,bahrain,Bahrain International Circuit,Sakhir,Bahrain,26.0325,50.5106,7,hulkenberg,27,HUL,Nico,Hülkenberg,1987-08-19,German,force_india,Force India,Indian,Finished,1,15,18:29:59,24.757,24757,5915,12,1:34.874,1:35.116,\N
3094,22178,902,807,10,11,5,5,5,10.0,57,+28.654,6011397,37,3,1:38.785,197.228,1,2014,3,3,Bahrain Grand Prix,2014-04-06,bahrain,Bahrain International Circuit,Sakhir,Bahrain,26.0325,50.5106,7,hulkenberg,27,HUL,Nico,Hülkenberg,1987-08-19,German,force_india,Force India,Indian,Finished,2,35,19:04:06,24.440,24440,5915,12,1:34.874,1:35.116,\N
3095,22179,902,20,9,10,6,6,6,8.0,57,+29.879,6012622,18,6,1:39.312,196.181,1,2014,3,3,Bahrain Grand Prix,2014-04-06,bahrain,Bahrain International Circuit,Sakhir,Bahrain,26.0325,50.5106,7,vettel,5,VET,Sebastian,Vettel,1987-07-03,German,red_bull,Red Bull,Austrian,Finished,1,16,18:31:48,24.964,24964,5914,11,1:35.549,1:34.985,\N
3096,22179,902,20,9,10,6,6,6,8.0,57,+29.879,6012622,18,6,1:39.312,196.181,1,2014,3,3,Bahrain Grand Prix,2014-04-06,bahrain,Bahrain International Circuit,Sakhir,Bahrain,26.0325,50.5106,7,vettel,5,VET,Sebastian,Vettel,1987-07-03,German,red_bull,Red Bull,Austrian,Finished,2,34,19:02:35,26.186,26186,5914,11,1:35.549,1:34.985,\N
3097,22180,902,13,3,7,7,7,7,6.0,57,+31.265,6014008,40,5,1:39.272,196.260,1,2014,3,3,Bahrain Grand Prix,2014-04-06,bahrain,Bahrain International Circuit,Sakhir,Bahrain,26.0325,50.5106,7,massa,19,MAS,Felipe,Massa,1981-04-25,Brazilian,williams,Williams,British,Finished,1,13,18:26:30,24.528,24528,5911,8,1:35.085,1:34.842,1:34.511
3098,22180,902,13,3,7,7,7,7,6.0,57,+31.265,6014008,40,5,1:39.272,196.260,1,2014,3,3,Bahrain Grand Prix,2014-04-06,bahrain,Bahrain International Circuit,Sakhir,Bahrain,26.0325,50.5106,7,massa,19,MAS,Felipe,Massa,1981-04-25,Brazilian,williams,Williams,British,Finished,2,28,18:52:16,25.896,25896,5911,8,1:35.085,1:34.842,1:34.511
3099,22180,902,13,3,7,7,7,7,6.0,57,+31.265,6014008,40,5,1:39.272,196.260,1,2014,3,3,Bahrain Grand Prix,2014-04-06,bahrain,Bahrain International Circuit,Sakhir,Bahrain,26.0325,50.5106,7,massa,19,MAS,Felipe,Massa,1981-04-25,Brazilian,williams,Williams,British,Finished,3,38,19:09:23,24.575,24575,5911,8,1:35.085,1:34.842,1:34.511
3100,22181,902,822,3,3,8,8,8,4.0,57,+31.876,6014619,50,13,1:39.762,195.296,1,2014,3,3,Bahrain Grand Prix,2014-04-06,bahrain,Bahrain International Circuit,Sakhir,Bahrain,26.0325,50.5106,7,bottas,77,BOT,Valtteri,Bottas,1989-08-28,Finnish,williams,Williams,British,Finished,1,10,18:21:24,25.040,25040,5907,4,1:34.934,1:34.842,1:34.247
3101,22181,902,822,3,3,8,8,8,4.0,57,+31.876,6014619,50,13,1:39.762,195.296,1,2014,3,3,Bahrain Grand Prix,2014-04-06,bahrain,Bahrain International Circuit,Sakhir,Bahrain,26.0325,50.5106,7,bottas,77,BOT,Valtteri,Bottas,1989-08-28,Finnish,williams,Williams,British,Finished,2,25,18:47:07,25.068,25068,5907,4,1:34.934,1:34.842,1:34.247
3102,22181,902,822,3,3,8,8,8,4.0,57,+31.876,6014619,50,13,1:39.762,195.296,1,2014,3,3,Bahrain Grand Prix,2014-04-06,bahrain,Bahrain International Circuit,Sakhir,Bahrain,26.0325,50.5106,7,bottas,77,BOT,Valtteri,Bottas,1989-08-28,Finnish,williams,Williams,British,Finished,3,40,19:12:44,25.980,25980,5907,4,1:34.934,1:34.842,1:34.247
3103,22182,902,4,6,9,9,9,9,2.0,57,+32.595,6015338,53,12,1:39.732,195.355,1,2014,3,3,Bahrain Grand Prix,2014-04-06,bahrain,Bahrain International Circuit,Sakhir,Bahrain,26.0325,50.5106,7,alonso,14,ALO,Fernando,Alonso,1981-07-29,Spanish,ferrari,Ferrari,Italian,Finished,1,12,18:24:52,25.770,25770,5913,10,1:35.251,1:34.723,1:34.992
3104,22182,902,4,6,9,9,9,9,2.0,57,+32.595,6015338,53,12,1:39.732,195.355,1,2014,3,3,Bahrain Grand Prix,2014-04-06,bahrain,Bahrain International Circuit,Sakhir,Bahrain,26.0325,50.5106,7,alonso,14,ALO,Fernando,Alonso,1981-07-29,Spanish,ferrari,Ferrari,Italian,Finished,2,28,18:52:21,24.576,24576,5913,10,1:35.251,1:34.723,1:34.992
3105,22182,902,4,6,9,9,9,9,2.0,57,+32.595,6015338,53,12,1:39.732,195.355,1,2014,3,3,Bahrain Grand Prix,2014-04-06,bahrain,Bahrain International Circuit,Sakhir,Bahrain,26.0325,50.5106,7,alonso,14,ALO,Fernando,Alonso,1981-07-29,Spanish,ferrari,Ferrari,Italian,Finished,3,41,19:14:50,24.493,24493,5913,10,1:35.251,1:34.723,1:34.992
3106,22183,902,8,6,5,10,10,10,1.0,57,+33.462,6016205,35,8,1:39.438,195.933,1,2014,3,3,Bahrain Grand Prix,2014-04-06,bahrain,Bahrain International Circuit,Sakhir,Bahrain,26.0325,50.5106,7,raikkonen,7,RAI,Kimi,Räikkönen,1979-10-17,Finnish,ferrari,Ferrari,Italian,Finished,1,13,18:26:37,25.009,25009,5909,6,1:35.234,1:34.925,1:34.368
3107,22183,902,8,6,5,10,10,10,1.0,57,+33.462,6016205,35,8,1:39.438,195.933,1,2014,3,3,Bahrain Grand Prix,2014-04-06,bahrain,Bahrain International Circuit,Sakhir,Bahrain,26.0325,50.5106,7,raikkonen,7,RAI,Kimi,Räikkönen,1979-10-17,Finnish,ferrari,Ferrari,Italian,Finished,2,33,19:01:01,25.415,25415,5909,6,1:35.234,1:34.925,1:34.368
3108,22183,902,8,6,5,10,10,10,1.0,57,+33.462,6016205,35,8,1:39.438,195.933,1,2014,3,3,Bahrain Grand Prix,2014-04-06,bahrain,Bahrain International Circuit,Sakhir,Bahrain,26.0325,50.5106,7,raikkonen,7,RAI,Kimi,Räikkönen,1979-10-17,Finnish,ferrari,Ferrari,Italian,Finished,3,41,19:15:09,24.453,24453,5909,6,1:35.234,1:34.925,1:34.368
3109,22184,902,826,5,12,11,11,11,0.0,57,+41.342,6024085,12,15,1:40.160,194.520,1,2014,3,3,Bahrain Grand Prix,2014-04-06,bahrain,Bahrain International Circuit,Sakhir,Bahrain,26.0325,50.5106,7,kvyat,26,KVY,Daniil,Kvyat,1994-04-26,Russian,toro_rosso,Toro Rosso,Italian,Finished,1,10,18:21:32,26.064,26064,5916,13,1:35.395,1:35.145,\N
3110,22184,902,826,5,12,11,11,11,0.0,57,+41.342,6024085,12,15,1:40.160,194.520,1,2014,3,3,Bahrain Grand Prix,2014-04-06,bahrain,Bahrain International Circuit,Sakhir,Bahrain,26.0325,50.5106,7,kvyat,26,KVY,Daniil,Kvyat,1994-04-26,Russian,toro_rosso,Toro Rosso,Italian,Finished,2,24,18:45:46,25.340,25340,5916,13,1:35.395,1:35.145,\N
3111,22184,902,826,5,12,11,11,11,0.0,57,+41.342,6024085,12,15,1:40.160,194.520,1,2014,3,3,Bahrain Grand Prix,2014-04-06,bahrain,Bahrain International Circuit,Sakhir,Bahrain,26.0325,50.5106,7,kvyat,26,KVY,Daniil,Kvyat,1994-04-26,Russian,toro_rosso,Toro Rosso,Italian,Finished,3,39,19:11:36,25.345,25345,5916,13,1:35.395,1:35.145,\N
3112,22185,902,154,208,16,12,12,12,0.0,57,+43.143,6025886,39,9,1:39.443,195.923,1,2014,3,3,Bahrain Grand Prix,2014-04-06,bahrain,Bahrain International Circuit,Sakhir,Bahrain,26.0325,50.5106,7,grosjean,8,GRO,Romain,Grosjean,1986-04-17,French,lotus_f1,Lotus F1,British,Finished,1,13,18:26:50,25.192,25192,5919,16,1:36.654,1:35.908,\N
3113,22185,902,154,208,16,12,12,12,0.0,57,+43.143,6025886,39,9,1:39.443,195.923,1,2014,3,3,Bahrain Grand Prix,2014-04-06,bahrain,Bahrain International Circuit,Sakhir,Bahrain,26.0325,50.5106,7,grosjean,8,GRO,Romain,Grosjean,1986-04-17,French,lotus_f1,Lotus F1,British,Finished,2,28,18:52:44,25.032,25032,5919,16,1:36.654,1:35.908,\N
3114,22185,902,154,208,16,12,12,12,0.0,57,+43.143,6025886,39,9,1:39.443,195.923,1,2014,3,3,Bahrain Grand Prix,2014-04-06,bahrain,Bahrain International Circuit,Sakhir,Bahrain,26.0325,50.5106,7,grosjean,8,GRO,Romain,Grosjean,1986-04-17,French,lotus_f1,Lotus F1,British,Finished,3,37,19:08:17,25.693,25693,5919,16,1:36.654,1:35.908,\N
3115,22186,902,820,206,21,13,13,13,0.0,57,+59.909,6042652,48,21,1:41.825,191.340,1,2014,3,3,Bahrain Grand Prix,2014-04-06,bahrain,Bahrain International Circuit,Sakhir,Bahrain,26.0325,50.5106,7,chilton,4,CHI,Max,Chilton,1991-04-21,British,marussia,Marussia,Russian,Finished,1,11,18:23:35,25.858,25858,5925,22,1:37.913,\N,\N
3116,22186,902,820,206,21,13,13,13,0.0,57,+59.909,6042652,48,21,1:41.825,191.340,1,2014,3,3,Bahrain Grand Prix,2014-04-06,bahrain,Bahrain International Circuit,Sakhir,Bahrain,26.0325,50.5106,7,chilton,4,CHI,Max,Chilton,1991-04-21,British,marussia,Marussia,Russian,Finished,2,28,18:53:21,27.233,27233,5925,22,1:37.913,\N,\N
3117,22186,902,820,206,21,13,13,13,0.0,57,+59.909,6042652,48,21,1:41.825,191.340,1,2014,3,3,Bahrain Grand Prix,2014-04-06,bahrain,Bahrain International Circuit,Sakhir,Bahrain,26.0325,50.5106,7,chilton,4,CHI,Max,Chilton,1991-04-21,British,marussia,Marussia,Russian,Finished,3,40,19:14:34,25.981,25981,5925,22,1:37.913,\N,\N
3118,22187,902,813,208,17,14,14,14,0.0,57,+1:02.803,6045546,52,11,1:39.666,195.484,1,2014,3,3,Bahrain Grand Prix,2014-04-06,bahrain,Bahrain International Circuit,Sakhir,Bahrain,26.0325,50.5106,7,maldonado,13,MAL,Pastor,Maldonado,1985-03-09,Venezuelan,lotus_f1,Lotus F1,British,Finished,1,19,18:37:12,25.395,25395,5920,17,1:36.663,\N,\N
3119,22187,902,813,208,17,14,14,14,0.0,57,+1:02.803,6045546,52,11,1:39.666,195.484,1,2014,3,3,Bahrain Grand Prix,2014-04-06,bahrain,Bahrain International Circuit,Sakhir,Bahrain,26.0325,50.5106,7,maldonado,13,MAL,Pastor,Maldonado,1985-03-09,Venezuelan,lotus_f1,Lotus F1,British,Finished,2,39,19:11:30,26.440,26440,5920,17,1:36.663,\N,\N
3120,22187,902,813,208,17,14,14,14,0.0,57,+1:02.803,6045546,52,11,1:39.666,195.484,1,2014,3,3,Bahrain Grand Prix,2014-04-06,bahrain,Bahrain International Circuit,Sakhir,Bahrain,26.0325,50.5106,7,maldonado,13,MAL,Pastor,Maldonado,1985-03-09,Venezuelan,lotus_f1,Lotus F1,British,Finished,3,40,19:13:51,34.249,34249,5920,17,1:36.663,\N,\N
3121,22187,902,813,208,17,14,14,14,0.0,57,+1:02.803,6045546,52,11,1:39.666,195.484,1,2014,3,3,Bahrain Grand Prix,2014-04-06,bahrain,Bahrain International Circuit,Sakhir,Bahrain,26.0325,50.5106,7,maldonado,13,MAL,Pastor,Maldonado,1985-03-09,Venezuelan,lotus_f1,Lotus F1,British,Finished,4,47,19:27:48,32.874,32874,5920,17,1:36.663,\N,\N
3122,22188,902,155,207,18,15,15,15,0.0,57,+1:27.900,6070643,17,18,1:41.246,192.434,1,2014,3,3,Bahrain Grand Prix,2014-04-06,bahrain,Bahrain International Circuit,Sakhir,Bahrain,26.0325,50.5106,7,kobayashi,10,KOB,Kamui,Kobayashi,1986-09-13,Japanese,caterham,Caterham,Malaysian,Finished,1,15,18:30:29,27.124,27124,5922,19,1:37.085,\N,\N
3123,22188,902,155,207,18,15,15,15,0.0,57,+1:27.900,6070643,17,18,1:41.246,192.434,1,2014,3,3,Bahrain Grand Prix,2014-04-06,bahrain,Bahrain International Circuit,Sakhir,Bahrain,26.0325,50.5106,7,kobayashi,10,KOB,Kamui,Kobayashi,1986-09-13,Japanese,caterham,Caterham,Malaysian,Finished,2,35,19:05:19,26.628,26628,5922,19,1:37.085,\N,\N
3124,22189,902,824,206,19,16,16,16,0.0,56,\N,\N,44,22,1:42.175,190.684,11,2014,3,3,Bahrain Grand Prix,2014-04-06,bahrain,Bahrain International Circuit,Sakhir,Bahrain,26.0325,50.5106,7,jules_bianchi,17,BIA,Jules,Bianchi,1989-08-03,French,marussia,Marussia,Russian,+1 Lap,1,10,18:21:44,25.756,25756,5923,20,1:37.310,\N,\N
3125,22189,902,824,206,19,16,16,16,0.0,56,\N,\N,44,22,1:42.175,190.684,11,2014,3,3,Bahrain Grand Prix,2014-04-06,bahrain,Bahrain International Circuit,Sakhir,Bahrain,26.0325,50.5106,7,jules_bianchi,17,BIA,Jules,Bianchi,1989-08-03,French,marussia,Marussia,Russian,+1 Lap,2,13,18:27:52,29.729,29729,5923,20,1:37.310,\N,\N
3126,22189,902,824,206,19,16,16,16,0.0,56,\N,\N,44,22,1:42.175,190.684,11,2014,3,3,Bahrain Grand Prix,2014-04-06,bahrain,Bahrain International Circuit,Sakhir,Bahrain,26.0325,50.5106,7,jules_bianchi,17,BIA,Jules,Bianchi,1989-08-03,French,marussia,Marussia,Russian,+1 Lap,3,18,18:37:15,18.989,18989,5923,20,1:37.310,\N,\N
3127,22189,902,824,206,19,16,16,16,0.0,56,\N,\N,44,22,1:42.175,190.684,11,2014,3,3,Bahrain Grand Prix,2014-04-06,bahrain,Bahrain International Circuit,Sakhir,Bahrain,26.0325,50.5106,7,jules_bianchi,17,BIA,Jules,Bianchi,1989-08-03,French,marussia,Marussia,Russian,+1 Lap,4,31,19:00:23,25.866,25866,5923,20,1:37.310,\N,\N
3128,22189,902,824,206,19,16,16,16,0.0,56,\N,\N,44,22,1:42.175,190.684,11,2014,3,3,Bahrain Grand Prix,2014-04-06,bahrain,Bahrain International Circuit,Sakhir,Bahrain,26.0325,50.5106,7,jules_bianchi,17,BIA,Jules,Bianchi,1989-08-03,French,marussia,Marussia,Russian,+1 Lap,5,40,19:16:59,25.383,25383,5923,20,1:37.310,\N,\N
3129,22190,902,18,1,6,17,17,17,0.0,55,\N,\N,37,10,1:39.565,195.683,8,2014,3,3,Bahrain Grand Prix,2014-04-06,bahrain,Bahrain International Circuit,Sakhir,Bahrain,26.0325,50.5106,7,button,22,BUT,Jenson,Button,1980-01-19,British,mclaren,McLaren,British,Clutch,1,17,18:33:25,24.476,24476,5910,7,1:35.699,1:34.714,1:34.387
3130,22190,902,18,1,6,17,17,17,0.0,55,\N,\N,37,10,1:39.565,195.683,8,2014,3,3,Bahrain Grand Prix,2014-04-06,bahrain,Bahrain International Circuit,Sakhir,Bahrain,26.0325,50.5106,7,button,22,BUT,Jenson,Button,1980-01-19,British,mclaren,McLaren,British,Clutch,2,35,19:04:08,25.245,25245,5910,7,1:35.699,1:34.714,1:34.387
3131,22191,902,825,1,8,\N,R,18,0.0,40,\N,\N,40,14,1:40.108,194.621,8,2014,3,3,Bahrain Grand Prix,2014-04-06,bahrain,Bahrain International Circuit,Sakhir,Bahrain,26.0325,50.5106,7,kevin_magnussen,20,MAG,Kevin,Magnussen,1992-10-05,Danish,mclaren,McLaren,British,Clutch,1,14,18:28:29,24.611,24611,5912,9,1:35.288,1:34.904,1:34.712
3132,22191,902,825,1,8,\N,R,18,0.0,40,\N,\N,40,14,1:40.108,194.621,8,2014,3,3,Bahrain Grand Prix,2014-04-06,bahrain,Bahrain International Circuit,Sakhir,Bahrain,26.0325,50.5106,7,kevin_magnussen,20,MAG,Kevin,Magnussen,1992-10-05,Danish,mclaren,McLaren,British,Clutch,2,25,18:47:29,24.559,24559,5912,9,1:35.288,1:34.904,1:34.712
3133,22191,902,825,1,8,\N,R,18,0.0,40,\N,\N,40,14,1:40.108,194.621,8,2014,3,3,Bahrain Grand Prix,2014-04-06,bahrain,Bahrain International Circuit,Sakhir,Bahrain,26.0325,50.5106,7,kevin_magnussen,20,MAG,Kevin,Magnussen,1992-10-05,Danish,mclaren,McLaren,British,Clutch,3,38,19:09:48,25.572,25572,5912,9,1:35.288,1:34.904,1:34.712
3134,22192,902,821,15,15,\N,R,19,0.0,39,\N,\N,32,16,1:40.698,193.481,4,2014,3,3,Bahrain Grand Prix,2014-04-06,bahrain,Bahrain International Circuit,Sakhir,Bahrain,26.0325,50.5106,7,gutierrez,21,GUT,Esteban,Gutiérrez,1991-08-05,Mexican,sauber,Sauber,Swiss,Collision,1,12,18:25:08,25.543,25543,5918,15,1:36.567,1:35.891,\N
3135,22192,902,821,15,15,\N,R,19,0.0,39,\N,\N,32,16,1:40.698,193.481,4,2014,3,3,Bahrain Grand Prix,2014-04-06,bahrain,Bahrain International Circuit,Sakhir,Bahrain,26.0325,50.5106,7,gutierrez,21,GUT,Esteban,Gutiérrez,1991-08-05,Mexican,sauber,Sauber,Swiss,Collision,2,27,18:51:10,25.633,25633,5918,15,1:36.567,1:35.891,\N
3136,22193,902,828,207,20,\N,R,20,0.0,33,\N,\N,28,17,1:41.134,192.647,31,2014,3,3,Bahrain Grand Prix,2014-04-06,bahrain,Bahrain International Circuit,Sakhir,Bahrain,26.0325,50.5106,7,ericsson,9,ERI,Marcus,Ericsson,1990-09-02,Swedish,caterham,Caterham,Malaysian,Retired,1,11,18:23:34,25.367,25367,5924,21,1:37.875,\N,\N
3137,22193,902,828,207,20,\N,R,20,0.0,33,\N,\N,28,17,1:41.134,192.647,31,2014,3,3,Bahrain Grand Prix,2014-04-06,bahrain,Bahrain International Circuit,Sakhir,Bahrain,26.0325,50.5106,7,ericsson,9,ERI,Marcus,Ericsson,1990-09-02,Swedish,caterham,Caterham,Malaysian,Retired,2,26,18:49:57,25.819,25819,5924,21,1:37.875,\N,\N
